host	model	dataset	load_dur_sec	ntrain	ntest	datafraction	train_start	train_end	epoch	rel_epoch_start_sec	epoch_dur_sec	loss	acc	val_loss	val_acc	opts	n_model_params	versions	comment
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	7	1586.139287	224.476151	0.8322065362358093	0.80168	0.944184979057312	0.7701	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	8	1810.616623	224.560026	0.8051046353340149	0.81052	1.033410834789276	0.7418	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	9	2035.178717	224.303546	0.7824727821159363	0.81836	0.9208162895202636	0.7789	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	10	2259.485098	224.484704	0.7624826993560792	0.82612	0.964648680973053	0.7544	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	11	2483.972636	224.883969	0.74107104429245	0.8339	0.9877056547164917	0.7544	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	12	2708.858649	224.301786	0.7262824291801453	0.8378	1.1514072576522827	0.7176	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	13	2933.163276	224.602425	0.7140513078308105	0.84042	0.8662446523666382	0.7974	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2048	resnet56v1	cifar10	2.456562	50000	10000	1.	20180326:203943	20180326:213606	14	3157.767874	224.617255	0.6971820981407165	0.847	0.8875980657577515	0.7942	checkpoint_epochs=False,epochs=15,batch_size=32,subtract_pixel_mean=True,num_classes=10,data_augmentation=True,n=9,version=1,scratchspace=/home/steinba/development/deeprace	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2068	resnet56v1	cifar10	1.843422	50000	10000	1.	20180326:203954	20180326:213650	0	11.487542	229.70504	1.835051097946167	0.45514	2.0529325778961183	0.4323	n=9,batch_size=32,epochs=15,checkpoint_epochs=False,version=1,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
taurusi2068	resnet56v1	cifar10	1.843422	50000	10000	1.	20180326:203954	20180326:213650	1	241.19545	226.993933	1.3234812170410157	0.62736	1.2545486087799071	0.6572	n=9,batch_size=32,epochs=15,checkpoint_epochs=False,version=1,scratchspace=/home/steinba/development/deeprace,subtract_pixel_mean=True,num_classes=10,data_augmentation=True	861770	keras:2.1.5,backend:tensorflow:1.3.0	k80:1,fs:nfs,singularity:nfs
